stop_id,stop_name,stop_lat,stop_lon,location_type
498886,Capital City Airport,40.221066,-76.853836,0
498888,E Trindle Rd & Sheely Ln,40.221176,-76.982109,0
498891,E Trindle Rd opp. Sheely Ln,40.221313,-76.982262,0
498892,Washington Ave & W Main St,40.221382,-76.962204,0
498893,E Trindle Rd opp. Trailer Court,40.221527,-76.981239,0
498895,E Trindle Rd @ Trailer Court,40.221935,-76.980721,0
498898,W Main St & Rupp Ave,40.222153,-76.959656,0
498899,Capital City Mall,40.222149,-76.932068,0
498901,W Main St & Eberly Ave,40.222504,-76.957382,0
498904,Eberly Ave & W Main St,40.222706,-76.957169,0
498905,Main St & Market St (Shiremanstown),40.223091,-76.954803,0
498909,E Main St & Locust St,40.223278,-76.953697,0
498910,Fairview Plaza,40.223305,-76.858589,0
498912,E Main St & S Spruce St,40.223557,-76.9524,0
498913,Bridge St & Miramar St,40.223637,-76.860344,0
498914,Eutaw Ave & 3rd St,40.22374,-76.867271,0
498915,Ross Ave & Novara St,40.223766,-76.856529,0
498917,E Main St opp. S Spruce St,40.223778,-76.952362,0
498919,Eutaw Ave & 3rd St,40.22385,-76.867165,0
498920,S Front St opp. Chambers St,40.223949,-76.8265,0
498922,E Trindle Rd @ #5108,40.224106,-76.974571,0
498923,E Trindle Rd @ #5108,40.224232,-76.974625,0
498924,E Main St & High St,40.224243,-76.950165,0
498926,3rd St & Geary Ave,40.224403,-76.86631,0
498927,S Front St & Chamber St (Family Dollar),40.224487,-76.826958,0
498929,Bridge St & Front St,40.224606,-76.861351,0
498930,Eutaw & 4th St,40.224628,-76.868736,0
498931,Eutaw Ave & 4th St,40.224651,-76.868484,0
498932,E Main St & St Johns Church Rd,40.224686,-76.947052,0
498934,E Main St & St. Johns Church Rd,40.224857,-76.94722,0
498937,S Front St & Hoffer St,40.225105,-76.827782,0
498939,3rd St & Reno Ave,40.22533,-76.865623,0
498940,Mechanicsburg NSA - K St & 4th Ave (Bldg #311),40.22541,-76.984184,0
498942,Mechanicsburg NSA - K St & 4th Ave (Bldgs #310/311),40.225517,-76.983948,0
498943,Bridge St & 2nd St,40.225578,-76.862961,0
498944,Eutaw Ave & 5th St,40.225632,-76.870087,0
498946,5th St & Eutaw Ave,40.225731,-76.870209,0
498948,E Trindle Rd opp. S Sporting Hill Rd,40.225918,-76.969757,0
498949,S Front St & Dupont St,40.225979,-76.82885,0
498950,S Front St opp. Dupont St,40.225979,-76.829094,0
498951,Mechanicsburg NSA - 4th Ave & I St (Bldg #309),40.225986,-76.985886,0
498952,Mechanicsburg NSA - O St & 3rd Ave (Bldg #214),40.225986,-76.979248,0
498953,E Trindle Rd & S Sporting Hill Rd,40.225986,-76.970139,0
498954,Mechanicsburg NSA - O St & 3rd Ave (Bldg #214),40.226124,-76.978951,0
498955,Mechanicsburg NSA - 4th Ave & I St (Bldgs #409/410),40.226082,-76.985779,0
498956,5th St & Geary Ave,40.226303,-76.869408,0
498957,5th St & Geary Ave,40.226486,-76.869415,0
498958,Bridge St & 3rd St,40.226498,-76.864136,0
498959,E Trindle Rd @ Country Meadows Living Center,40.22662,-76.967903,0
498961,Mechanicsburg NSA - 4th Ave & G St (Bldgs #307/407),40.226669,-76.987877,0
498964,5th St & Reno Ave,40.227119,-76.868561,0
498965,Reno Ave & 5th St,40.227196,-76.868698,0
498966,Mechanicsburg NSA - K St & 3rd Ave (Bldg #310),40.2272,-76.982841,0
498967,S Front St & Washington St,40.227211,-76.830299,0
498968,Bridge St & 4th St,40.227489,-76.865768,0
498969,Brandt Ave & Beacon Hill Rd,40.227806,-76.870636,0
498970,E Trindle Rd opp. Manor Dr,40.228027,-76.964043,0
498972,E Trindle Rd & Manor Dr,40.228092,-76.964264,0
498974,S Front St & Highland St,40.228348,-76.831589,0
498975,Bridge St & 5th St,40.228367,-76.867203,0
498977,Gettysburg Rd & 28th St,40.228523,-76.925659,0
498980,Gettysburg Rd & Schuylkill Ave,40.228622,-76.922318,0
498981,E Trindle Rd opp. St Marks Rd,40.229061,-76.961082,0
498982,E Trindle Rd & St Marks Rd,40.229282,-76.96096,0
498983,Brandt Ave & 9th St,40.229385,-76.874763,0
498984,E Trindle Rd & Railroad Ave,40.229485,-76.959709,0
498985,Carlisle Rd & Orchard Rd,40.229492,-76.916161,0
498986,Carlisle Rd & Orchard Rd,40.229538,-76.91597,0
498987,Bridge St & 6th St,40.229546,-76.869164,0
498988,Gettysburg Rd & Spera Dr,40.229618,-76.920319,0
498989,Carlisle Rd opp. S 20th St,40.22963,-76.914322,0
498990,Bridge St & 6th St,40.229633,-76.869019,0
498992,Mohn St & S Front St,40.229675,-76.832977,0
498993,S Front St & Mohn St,40.229748,-76.833313,0
498995,Carlisle Rd & S 20th St,40.229809,-76.913994,0
498996,E Trindle Rd opp. Brian St (Delbrook Manor Apartments),40.229927,-76.958794,0
498997,Brandt Ave & Terrace Dr,40.230007,-76.87767,0
498998,E Trindle Rd & Brian St (Delbrook Manor Apartments),40.230064,-76.958908,0
498999,Mohn St & S 2nd St,40.23011,-76.832314,0
499000,Bridge St & 7th St,40.230183,-76.8703,0
499001,Mohn St & S 2nd St,40.230125,-76.832191,0
499002,Bridge St & 7th St,40.230267,-76.870125,0
499003,Lower Allen Shopping Center,40.230366,-76.919144,0
499004,S Front St & Strawberry Alley,40.230385,-76.833794,0
892221,Main St @ #659,40.230297,-76.820023,0
499006,Carlisle Rd opp. S 19th St,40.230507,-76.909943,0
892223,Main St & Elm St,40.234169,-76.817818,0
892224,Main St & Jones St,40.235382,-76.817253,0
499009,Carlisle Rd & S 19th St,40.230606,-76.910065,0
499010,Bridge St & 8th St,40.230679,-76.87101,0
499011,Mechanicsburg NSA - G St & 2nd Ave (Bldg #107),40.230705,-76.985611,0
499012,S Front St & Strawberry Alley,40.230721,-76.834366,0
499013,Brandt Ave & Barbara St,40.230747,-76.880882,0
499016,Carlisle Rd & Creek Rd,40.230946,-76.907509,0
499017,Carlisle Rd & S 18th St,40.231125,-76.907593,0
499018,Carlisle Rd opp. Grace Church,40.231178,-76.905205,0
499019,Bridge St & 9th St,40.231236,-76.871483,0
499020,Mohn St opp. Hoy Towers,40.23127,-76.830688,0
499022,Carlisle Rd @ Grace Church,40.23135,-76.905174,0
499023,Brandt Ave & 15th St,40.231365,-76.882362,0
499024,E Trindle Rd & St Johns Church Rd,40.231472,-76.954132,0
499025,Carlisle Rd @ #1516,40.231537,-76.903214,0
499026,E Trindle Rd & St Johns Church Rd,40.231583,-76.954666,0
499027,Lowther Rd & Commercial Dr,40.231586,-76.901321,0
499029,S Front St opp. Chestnut St,40.231728,-76.835449,0
499031,S Front St & Chestnut St,40.23175,-76.835304,0
499033,Brandt Ave & 16th St,40.231995,-76.884293,0
499034,Bridge St & 11th St,40.232208,-76.872841,0
499035,S 2nd St & Chestnut St,40.232334,-76.83474,0
499036,Lowther Rd opp. Manchester Rd,40.232571,-76.900139,0
499037,S Front St & Swatara St,40.232681,-76.836479,0
499038,S Front St opp. Swatara St,40.232681,-76.836746,0
499039,E Trindle Rd opp. Central Blvd,40.232735,-76.950478,0
499040,Mohn St opp. Latsha Towers,40.232796,-76.82933,0
499042,Latsha Towers,40.233124,-76.829315,0
499043,E Trindle Rd opp. Oak Ave,40.233276,-76.949013,0
499044,S 2nd St & Swatara St,40.233379,-76.836166,0
499045,E Trindle Rd & Oak Ave,40.233467,-76.94912,0
499046,S Front St & Walnut St (Rite-Aid),40.233891,-76.838608,0
499047,Bridge St & Park Ave,40.233932,-76.875168,0
499048,Norman Rd & Lowther Rd,40.233959,-76.898125,0
499050,S 2nd St & Elm St,40.234047,-76.837234,0
499051,S Front St & Walnut St,40.234047,-76.8386,0
499053,E Trindle Rd opp. S 39th St,40.2341,-76.946709,0
499055,E Trindle Rd & S 39th St,40.234264,-76.946808,0
499056,16th St & Elm St,40.234596,-76.881844,0
499057,S 2nd St & Walnut St,40.234623,-76.838272,0
499058,E Trindle Rd & S 38th St,40.234688,-76.945557,0
499059,E Trindle Rd & Fallowfield Dr (YWCA),40.234692,-76.945,0
499060,Carlisle Pike @ Country Club Rd,40.234886,-77.131386,0
499061,Lowther Rd opp. Letchworth Rd,40.235012,-76.896385,0
499062,Bridge St & 15th St,40.235104,-76.876686,0
499063,N Front St & Pine St,40.235172,-76.841042,0
499064,N Front St & Pine St,40.235264,-76.84153,0
499067,16th St & Anna St,40.235386,-76.880707,0
499068,E Trindle Rd & S 36th St,40.235451,-76.942696,0
499069,Highland St opp. Mohn St,40.235527,-76.823196,0
499070,Highland St opp. Livingston St,40.2356,-76.823219,0
499071,E Trindle Rd & S 36th St,40.235699,-76.942719,0
499074,Camp Hill Mall (Barnes & Noble),40.235809,-76.934708,0
499075,Pine St & N 2nd St,40.235886,-76.840675,0
499076,N Front St opp. Adams St,40.235931,-76.843361,0
499077,N Front St & Adams St,40.235973,-76.843086,0
499078,Mohn St & Kelker St,40.236053,-76.824402,0
499079,N 32nd St & Yale Ave (opp. Camp Hill Mall),40.236115,-76.933472,0
499080,E Trindle Rd opp. S 35th St,40.236233,-76.940491,0
499081,N Front St opp. Lincoln St,40.236458,-76.84481,0
499082,E Trindle Rd & S 35th St,40.236477,-76.940407,0
499083,N Front St & Lincoln St,40.236507,-76.844582,0
499084,16th St & Bridge St,40.236485,-76.87883,0
499086,E Trindle Rd & November Dr,40.23674,-76.939034,0
499087,Pine St & N 4th St,40.236832,-76.839531,0
499089,N Front St opp. Conestoga St,40.236942,-76.846107,0
499090,N Front St & Conestoga St,40.236961,-76.845764,0
499091,Carlisle Pike & Sporting Hill Rd,40.237129,-76.972359,0
499092,Pine St & Bailey St,40.237209,-76.839348,0
499094,Bridge St & Bailey St,40.237953,-76.881294,0
499095,Carlisle Pike & Sporting Hill Rd,40.237286,-76.971718,0
499096,Bridge St & Bailey St,40.237316,-76.880478,0
499097,E Trindle Rd opp. S 34th St,40.237328,-76.93734,0
499098,N Front St opp. Jefferson St,40.237392,-76.847267,0
499100,N Front St & Jefferson St,40.237469,-76.847092,0
499101,E Trindle Rd & S 34th St,40.237572,-76.93734,0
499103,N Front St opp. Eleanor St,40.237946,-76.848602,0
499104,N Harrisburg St & Pine St,40.237961,-76.838478,0
499106,N Front St & Eleanor St,40.238079,-76.848595,0
499107,Highland St opp. Hanshue St,40.238476,-76.820038,0
499108,N Front St & Franklin St,40.238541,-76.849991,0
499109,N Front St & Franklin St,40.238541,-76.849709,0
499110,Hanshue St & Highland St,40.238571,-76.820076,0
499111,Bridge St & Haldeman Blvd,40.238598,-76.882851,0
499112,Bridge St & Haldeman Ave,40.238632,-76.882484,0
499113,N 32nd St opp. E Trindle Rd,40.238724,-76.934151,0
499114,Market St & 36th St,40.239174,-76.943558,0
499115,N Harrisburg St & Adams St,40.239189,-76.840431,0
499116,Hummel Ave & S 10th St,40.23922,-76.901131,0
499117,Hummel Ave & Peach St,40.239269,-76.900917,0
499118,Bridge St & Carol St,40.239361,-76.884415,0
499120,Bridge St & Carol St,40.239502,-76.884285,0
499121,Hanshue St & Dewey St,40.23951,-76.820099,0
499122,N Front St opp. Gibson St,40.239685,-76.852341,0
499123,N Front St & Gibson St,40.239693,-76.852066,0
499124,Hummel Ave & S 9th St,40.239803,-76.899086,0
499126,Market St & 31st St (Camp Hill),40.239841,-76.933304,0
499127,Market St & 32nd St (Camp Hill),40.239895,-76.93438,0
499128,Market St & 19th St (Camp Hill),40.239929,-76.915894,0
499129,Market St & 21st St (Lemoyne),40.239929,-76.919754,0
499130,Market St & 19th St (Lemoyne),40.239929,-76.915901,0
499131,Market St & S 18th St (Camp Hill),40.239941,-76.914764,0
499132,Market St & 21st St (Camp Hill),40.239941,-76.919754,0
499134,Hummel Ave & S 9th St,40.239948,-76.899246,0
499135,Market St & S 17th St (Camp Hill),40.239956,-76.91304,0
499137,Market St & 31st St (Camp Hill),40.240009,-76.933296,0
499138,Market St & 30th St (Camp Hill),40.240028,-76.931046,0
499140,Market St & 21st St (Camp Hill),40.240051,-76.919655,0
499142,Market St & N 20th St (Camp Hill),40.240055,-76.91832,0
499143,S 3rd St & Clark St,40.240063,-76.885384,0
499145,Market St & 19th St (Camp Hill),40.240063,-76.916199,0
499146,Market St opp. S 18th St (Camp Hill),40.240067,-76.914635,0
499148,Market St & N 17th St (Lemoyne),40.24007,-76.913895,0
499150,Market St opp. S 17th St (Camp Hill),40.240105,-76.913155,0
499151,Market St @ Manor Care (opp. S 17th St),40.240124,-76.913116,0
499152,Market St & 29th St (Camp Hill),40.240128,-76.929871,0
499156,Market St & 30th St (Camp Hill),40.240158,-76.931274,0
499157,S Cameron St @ Rozman Furniture,40.240231,-76.853165,0
499158,Market St & S 27th St (Camp Hill),40.240257,-76.928253,0
499159,Market St & 29th St (Camp Hill),40.240261,-76.929939,0
499160,N Harrisburg St & Bessemer St,40.240269,-76.841949,0
499162,Market St & 29th St,40.240273,-76.929947,0
499163,Market St opp. N 23rd St (Camp Hill),40.24028,-76.923576,0
499166,Market St & 22nd St (Camp Hill),40.240307,-76.922592,0
499167,Market St & 26th St (Camp Hill),40.240387,-76.926636,0
499168,Market St & 26th St (Lemoyne),40.240395,-76.926636,0
499169,Market St & S 16th St (Camp Hill),40.24041,-76.911766,0
499171,Market St & 24th St (Lemoyne),40.240414,-76.925194,0
499172,Market St & N 27th St (Camp Hill),40.240417,-76.928017,0
499173,Market St & 24th St (Camp Hill),40.240421,-76.925171,0
499174,McDonald's - Eisenhower Blvd (Highway Stop),40.240379,-76.805664,0
499177,Market St & 26th St (Camp Hill),40.240536,-76.926643,0
499179,Market St & 25th St (Camp Hill),40.240582,-76.925728,0
499181,S 3rd St & Walton St,40.240742,-76.886948,0
499183,S 3rd St & Walton St,40.240688,-76.886589,0
499184,Lemoyne Transfer Center,40.2407,-76.903236,0
499186,N Harrisburg St & Cameron St,40.240746,-76.842812,0
499188,Hummel Ave & S 8th St,40.240753,-76.897881,0
499189,Market St & N 15th St,40.240757,-76.911285,0
499190,Market St & N 15th St (Lemoyne),40.240761,-76.911255,0
499191,Market St & S 15th St (Camp Hill),40.240845,-76.910507,0
499193,S Cameron St @ #1678,40.241253,-76.855324,0
499194,Hummel Ave & S 7th St,40.241268,-76.896629,0
499195,Hanshue St & N Harrisburg St,40.241272,-76.817612,0
499198,Hummel Ave & S 7th St,40.241425,-76.896805,0
499200,Market St & 12th St (opp. West Shore Plaza),40.241669,-76.908607,0
499202,12th St and Market St (Lemoyne),40.241749,-76.907837,0
499205,Market St opp. Smith Ford,40.242283,-76.906815,0
499207,Hummel Ave & S 5th St,40.242767,-76.894196,0
499208,Market St opp. N 10th St (Lemoyne),40.24284,-76.904678,0
499209,Hummel Ave & S 5th St,40.243,-76.894218,0
499210,Market St & N 10th St (Lemoyne),40.243031,-76.904633,0
499211,N 32nd St & Lincoln St,40.243069,-76.935371,0
499212,Market St opp. N 9th St (Lemoyne),40.243172,-76.903679,0
499213,S Cameron St & S 13th St,40.243195,-76.858131,0
499215,S 19th St & Gibson Blvd,40.243317,-76.848877,0
499216,S Cameron St & S 13th St,40.24332,-76.857994,0
499218,Market St & N 9th St (Lemoyne),40.243401,-76.903549,0
499219,Hummel Ave & S 4th St,40.243507,-76.893021,0
499220,Hummel Ave & S 4th St,40.243687,-76.89312,0
499222,Market St & 8th St (Lemoyne),40.24395,-76.901421,0
499223,Market St & 8th St (Lemoyne),40.244144,-76.901344,0
499224,Hummel Ave & S 3rd St,40.244324,-76.891602,0
499225,Hummel Ave & S 3rd St,40.244419,-76.891945,0
499227,S Cameron St opp. Allison St,40.244469,-76.859818,0
499229,S Cameron St & Allison St,40.244537,-76.859627,0
499231,Gibson Blvd & UPS Dr,40.244812,-76.84684,0
499232,Market St @ Lemoyne Middle School (N 7th St),40.244846,-76.899315,0
499236,Gibson Blvd & Bobali Dr,40.245144,-76.846901,0
499238,Subway (High Pointe Commons),40.245342,-76.804054,0
499239,Market St @ Speedway (Lemoyne),40.245293,-76.898048,0
499240,Bosler Ave & S 3rd St,40.245361,-76.892685,0
499243,Market St opp. N 5th St (Lemoyne),40.245571,-76.896774,0
499244,Market St & N 5th St (Lemoyne),40.245781,-76.896652,0
499245,S Cameron St opp. Magnolia St,40.245861,-76.861542,0
499246,High Pointe Commons @ Target,40.246113,-76.806534,0
499249,High Pointe Commons @ JCPenney,40.246449,-76.802971,0
499252,Market St & 3rd St (Lemoyne),40.246635,-76.893784,0
499254,Market St & 3rd St (Lemoyne),40.246479,-76.894363,0
499255,Market St & 3rd St (Lemoyne),40.246647,-76.893738,0
499256,N Harrisburg St @ Chestnut Pointe Apartments,40.24667,-76.824562,0
499257,Market St & 3rd St (Lemoyne),40.246719,-76.894058,0
499259,S Cameron St opp. Hanover St,40.246849,-76.862732,0
499260,S Cameron St & Hanover St,40.24691,-76.86248,0
499262,N Harrisburg St & Chambers Hill Rd,40.247108,-76.825859,0
499265,S 13th St & Hanover St,40.248013,-76.860962,0
499269,S 13th St opp. Oyler Rd,40.248764,-76.861481,0
499272,Hanover St - Hall Manor @ Bldg #49,40.249146,-76.855049,0
499273,Hanover St - Hall Manor @ Bldg #53,40.249561,-76.855247,0
499275,Gibson Blvd @ Juvenile Center,40.249306,-76.842232,0
499276,Hanover St - Hall Manor opp. Bldg #46,40.249226,-76.859085,0
499277,S Cameron St opp. #1171,40.249451,-76.865067,0
499278,Hanover St - Hall Manor @ Bldg #38,40.249245,-76.859169,0
499279,S 13th St & Lowell St,40.249538,-76.861923,0
499281,N 21st St & Parkside Rd,40.249905,-76.923042,0
499283,S 19th St & Caledonia St,40.249939,-76.852379,0
499284,S 17th St & Hanover St (Boys Club),40.249966,-76.855446,0
499285,S 17th St & Hanover St (Boys Club),40.250126,-76.855591,0
499287,S 13th St & Cloverly Rd,40.250744,-76.862785,0
499288,S Cameron St & Sycamore St,40.250847,-76.866058,0
499289,S Cameron St & Sycamore St,40.250919,-76.86586,0
499290,S Front St & Houck St (Wormleysburg),40.251286,-76.893555,0
499293,S Front St opp. Houck St,40.251366,-76.893356,0
499294,S 13th St & Sycamore St,40.251369,-76.863129,0
499297,S 17th St & Sumner Rd,40.251537,-76.857132,0
499298,S 17th St opp. Sumner Rd,40.251541,-76.857071,0
499301,S 2nd St & 3rd Ave (Wormleysburg),40.251797,-76.896286,0
499302,S 2nd St & 3rd Ave (Wormleysburg),40.251892,-76.896164,0
499303,Harrisburg Mall,40.251953,-76.828705,0
499308,Poplar St & S Front St (Wormleysburg),40.252014,-76.894585,0
499309,S 13th St & Wayne St,40.252026,-76.863632,0
499311,Poplar St & S Front St (Wormleysburg),40.251961,-76.894753,0
499317,Erford Rd @ Harrisburg Academy,40.25219,-76.912842,0
499320,S 19th St & Pemberton St,40.252262,-76.853455,0
499321,S 2nd St & Market St (Wormleysburg),40.252289,-76.897034,0
499324,S 19th St & Pemberton St,40.252377,-76.853706,0
499325,Erford Rd opp. Harrisburg Academy,40.252357,-76.913071,0
499329,S 2nd St & Market St (Wormleysburg),40.252396,-76.896912,0
499330,Friendship Rd & TecPort Dr,40.252262,-76.824852,0
499332,Holy Spirit Hospital Dr opp. Ridge Rd,40.252533,-76.92363,0
499333,Walnut St & Riverview Rd,40.252567,-76.907021,0
499335,S 13th St & Revere St,40.252644,-76.863815,0
499337,S 13th St & Revere St,40.252647,-76.86396,0
499338,Walnut St opp. Riverview Rd,40.252857,-76.906952,0
499339,S 17th St & Sycamore St,40.252857,-76.857826,0
499340,Sycamore St & S 17th St,40.252945,-76.857819,0
499342,Holy Spirit Hospital,40.25312,-76.921692,0
499343,Sycamore St & S 18th St,40.253258,-76.856522,0
499345,S 2nd St opp. Locust St (Wormleysburg),40.253273,-76.898468,0
499347,S 2nd St & Locust St (Wormleysburg),40.253288,-76.898232,0
499348,Sycamore St & S 18th St,40.253342,-76.856377,0
499350,Sycamore St & Rolleston St,40.253555,-76.855522,0
499351,Sycamore St & Rolleston St,40.253635,-76.85537,0
499356,S 19th St & Sycamore St,40.253857,-76.854286,0
499358,City Island (South Side Shelter),40.253956,-76.887108,0
499359,S 19th St & Sycamore St,40.253925,-76.854424,0
499360,City Island (North Side Shelter),40.253944,-76.887489,0
499363,Sycamore St & Hudson St,40.254139,-76.853355,0
499365,N 2nd St & Ferry St (Wormleysburg),40.254242,-76.899902,0
499367,2nd St & Ferry St (Wormleysburg),40.254261,-76.899673,0
499368,Sycamore St & Hudson St,40.25423,-76.853203,0
499371,S Cameron St opp. Hanna St,40.254333,-76.868263,0
499372,Paxton St & Mall Rd (opp. Park Run Apartments),40.25452,-76.833008,0
499373,Walnut St & Glen Rd (Lemoyne),40.254372,-76.904266,0
499376,Erford Rd & Mumma Rd,40.254436,-76.913841,0
499381,Sycamore St & S 20th St,40.25452,-76.85218,0
499382,Paxton St & Sycamore St,40.254642,-76.851646,0
499385,S Cameron St & Hanna St,40.254627,-76.868698,0
499389,S 19th St & Paxton St,40.254917,-76.854927,0
499390,N 2nd St & Chestnut St (Wormleysburg),40.255104,-76.900635,0
499393,Paxton St opp. Enterprise Rent-A-Car,40.255474,-76.844421,0
499395,City Park Dr opp. Parkview Ln,40.255604,-76.833809,0
499396,Paxton St @ Enterprise Rent-A-Car,40.255577,-76.844429,0
499397,Paxton St opp. S 31st St,40.255718,-76.837181,0
499398,Paxton St & S 28th St,40.255791,-76.841812,0
499400,City Park Dr & Parkview Ln,40.255707,-76.833817,0
499401,Paxton St opp. Dodge City Restaurant,40.255768,-76.871002,0
499403,Paxton St opp. S 29th St,40.255894,-76.83905,0
499405,N 2nd St & Walnut St (Wormleysburg),40.255817,-76.901711,0
499406,Paxton St & S 31st St,40.255753,-76.83712,0
499407,S 13th St & Paxton St,40.255821,-76.86528,0
499408,Paxton St opp. S 28th St,40.255859,-76.841682,0
499410,N 2nd St & Walnut St (Wormleysburg),40.255913,-76.901566,0
499411,Erford Rd & Hunter Ln,40.255993,-76.914909,0
499413,Paxton St & S 29th St,40.255936,-76.839111,0
499414,S 13th St & Paxton St,40.256165,-76.865639,0
499416,S 2nd St & Vine St,40.256729,-76.876106,0
499420,Erford Rd opp. Senate Ave,40.256996,-76.915955,0
499423,Derry St opp. N 40th St,40.257439,-76.816811,0
499425,Derry St & N 40th St,40.257614,-76.816864,0
499426,Derry St & S 41st St,40.257675,-76.813065,0
499427,Derry St opp. Oakleigh Ave,40.257706,-76.818962,0
499431,Derry St & Oakleigh Ave,40.257832,-76.818817,0
499432,Derry St @ CVS,40.257866,-76.820618,0
499433,Derry St opp. CVS,40.257977,-76.820503,0
499434,Derry St & 44th St,40.258072,-76.808495,0
499435,Derry St & S 43rd St,40.258121,-76.808975,0
499436,Derry St & 45th St,40.258121,-76.807243,0
499437,Derry St & S 38th St,40.258156,-76.823326,0
499438,Erford Rd @ Senate Plaza,40.257404,-76.916618,0
499439,Derry St & 46th St,40.258209,-76.806076,0
499440,Derry St & Rosewood Ln,40.258244,-76.822853,0
499442,Derry St & 45th St,40.258301,-76.807076,0
499444,Market St Bridge & Front St,40.25835,-76.882912,0
499445,Derry St & 48th St,40.258385,-76.804115,0
499446,S Cameron St @ #510,40.258495,-76.8713,0
499447,Market St Bridge & Front St,40.258507,-76.883034,0
499448,Derry St & 49th St,40.258598,-76.801933,0
499449,Derry St opp. Wilhelm Rd,40.258644,-76.827194,0
499450,Elm St & N 2nd St,40.258671,-76.90448,0
499451,Derry St & 50th St,40.258732,-76.799973,0
499452,Poplar Church Rd & Erford Rd,40.258724,-76.918205,0
499453,Derry St & Wilhelm Rd,40.258781,-76.827423,0
499460,Derry St & Paxtang Ave,40.258945,-76.831566,0
499462,Derry St & Hebron Ln (Post Office),40.258965,-76.797607,0
499463,Derry St & Swan St,40.258862,-76.829987,0
499465,S 2nd St & Chestnut St,40.258995,-76.880295,0
499466,S 13th St & Berryhill St,40.259048,-76.866959,0
499467,Market St & River St,40.259045,-76.882294,0
499470,S 13th St & Berryhill St,40.259113,-76.866898,0
499471,Derry St opp. Kelso St,40.259071,-76.833633,0
499474,Derry St & Kelso St,40.259209,-76.833694,0
499475,Derry St opp. N 32nd St,40.259228,-76.836388,0
499478,Derry St & N 31st St,40.259293,-76.837395,0
499481,Derry St & Park Terr,40.259308,-76.835213,0
499482,Derry St & N 32nd St,40.259377,-76.836227,0
499483,Derry St opp. N 30th St,40.25938,-76.838631,0
499485,S Cameron St @ Family Dollar,40.259399,-76.871819,0
499486,Derry St & S 29th St,40.25943,-76.839928,0
499488,Derry St & N 31st St,40.259449,-76.837379,0
499489,Derry St & S 28th St,40.259502,-76.840736,0
499492,Derry St & N 30th St,40.259529,-76.838509,0
499493,S 19th St & Brookwood St,40.259533,-76.856964,0
499495,Derry St & S 27th St,40.259571,-76.84156,0
499498,Derry St & S 29th St,40.259605,-76.839752,0
499499,Derry St & S 26th St,40.259632,-76.84272,0
499502,Derry St & S 28th St,40.259644,-76.84053,0
499507,Poplar Church Rd opp. Hunter Ln,40.259651,-76.917076,0
3407668,Grandview Ave @ #220,40.258533,-76.922264,0
3407669,Grandview Ave @ #240,40.25967,-76.920509,0
499547,Derry St & S 27th St,40.259712,-76.841408,0
499549,Market Square Transfer Center,40.259789,-76.881485,0
499554,Derry St & S 26th St,40.259796,-76.842514,0
499556,Derry St opp. S 25th St,40.25983,-76.844208,0
499559,Derry St & S 25th St,40.259933,-76.844124,0
499562,Highmark Blue Shield (Camp Hill),40.259972,-76.930511,0
499563,Derry St opp. S 24th St,40.259975,-76.846062,0
499564,S 3rd St & Chestnut St,40.260067,-76.879349,0
499565,Derry St & S 24th St,40.26009,-76.845932,0
499567,Derry St & S 23rd St,40.260105,-76.847977,0
1343344,Pennsboro Commons,40.288784,-76.946327,0
499569,Derry St & S 23rd St,40.260258,-76.847839,0
499572,S 13th St & Swatara St,40.260311,-76.867462,0
499573,Derry St & S 22nd St,40.260326,-76.850449,0
499574,S Cameron St & Kittatinny St,40.260384,-76.872368,0
499575,S 13th St & Swatara St,40.260399,-76.867577,0
499576,Derry St opp. S 22nd St,40.260475,-76.850311,0
499579,Derry St & S 21st St,40.260586,-76.852928,0
499581,Derry St & S 21st St,40.2607,-76.852692,0
499586,3rd St & Market St (Harrisburg),40.260857,-76.880821,0
499590,Derry St & S 20th St,40.261024,-76.855515,0
499592,Chestnut St & S 4th St,40.261074,-76.878311,0
499609,Derry St & S 20th St,40.261169,-76.855385,0
499611,Poplar Church Rd & W Foxcroft Dr,40.261227,-76.914825,0
499615,N 2nd St & Stella St,40.261272,-76.90712,0
499616,Derry St opp. Lawnford Wy,40.261375,-76.792213,0
843684,N 7th St & Peffer St,40.280251,-76.88813,0
843685,N 7th St & Muench St,40.278873,-76.887657,0
499622,Derry St & S 19th St,40.261513,-76.858253,0
843687,N 7th St & Hamilton St,40.276485,-76.886444,0
843688,N 7th St & Harris St,40.275253,-76.885696,0
499629,Derry St & S 19th St,40.261627,-76.857941,0
499631,N 3rd St & Walnut St,40.261665,-76.882286,0
2482104,Giant Food Stores (5005 Jonestown Road),40.306194,-76.803207,0
499641,S 13th St & Kittatinny St,40.261757,-76.868126,0
499648,S 13th St & Kittatinny St,40.261856,-76.868271,0
499650,Berryhill St & S 20th St,40.261852,-76.855911,0
499655,Derry St & S 18th St,40.261929,-76.86068,0
499662,N Front St & Stella St,40.261951,-76.906364,0
499668,Harrisburg Transportation Center (Aberdeen St side),40.262245,-76.878769,0
499671,Harrisburg Transportation Center (Market St side),40.262314,-76.879356,0
499673,S Cameron St @ Mulberry St Bridge,40.26202,-76.873291,0
499675,Berryhill St & S 20th St,40.262028,-76.855782,0
499676,Derry St & S 18th St,40.262074,-76.860497,0
499680,S 17th & Swatara St,40.261791,-76.862061,0
499681,Yverdon Dr & Poplar Church Rd,40.262112,-76.913483,0
